SKU,Name,Category,Схема,Brand,Niche,Seller,Balance,Balance FBS,Warehouses count,Comments,Final price,Max price,Min price,Average price,Median price,Цена с Ozon картой,Sales,Revenue,Revenue potential,Revenue average,Lost profit,Lost profit percent,URL,Thumb,Pics Count,Has Video,First Date,Days in website,Days in stock,Days with sales,Average if in stock,Rating,FBS,Base price,Category Position,Categories Last Count,Sales Per Day Average,Turnover,Frozen stocks,Frozen stocks cost,Frozen stocks percent
594310003,"Западный административный округ Москвы ЗАО настенная карта на отвесах (на рейках) в тубусе, матовая ламинация, для дома, офиса, школы, ""АГТ Геоцентр"" ",Канцелярские товары/Бумажная продукция/Карты мира,FBS,АГТ Геоцентр,Канцелярские товары/Бумажная продукция/Карты мира,"Издательство ""АГТ Геоцентр""",0,18,1,1,5700,5700,5700,0,5700,5700,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/594310003/,https://cdn1.ozone.ru/s3/multimedia-q/6329506586.jpg,6,0,44706,1033,0,0,0,0,1,6000,1651,1,0,0,0,0,0
1001890873,"Карта старинная ""Политический баланс земного шара"" на холсте, 120 х 80 см",Канцелярские товары/Бумажная продукция/Карты мира,FBS,GLOBUSOFF,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Good goods,0,9,1,67,1910,1978,1900,0,1914,1768,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1001890873/,https://cdn1.ozone.ru/s3/multimedia-a/6673548646.jpg,4,0,45087,652,0,0,0,"4,9",1,2517,3368,1,0,0,0,0,0
973214413,"Карта ""Мир"" политическая Globen, 1:32млн., 1010*700мм, интерактивная, с ламинацией, европодвес",Канцелярские товары/Бумажная продукция/Карты мира,FBS,Globen,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",OasisMarket,0,225,1,0,740,1418,740,0,1361,685,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/973214413/,https://cdn1.ozone.ru/s3/multimedia-k/6099827660.jpg,1,0,45057,682,0,0,0,0,1,1301,2736,1,0,0,0,0,0
589518823,настенная карта Ставропольского края 120 х 163 см (на баннере),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Настенные карты,0,995,1,2,2481,2554,2459,0,2502,2288,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/589518823/,https://cdn1.ozone.ru/s3/multimedia-1-u/7106120310.jpg,6,0,44699,1040,0,0,0,5,1,3370,2623,1,0,0,0,0,0
1544672323,"Карта ""Мир"" политическая Globen, 1:28млн., 1170*800мм, интерактивная, с ламинацией, в тубусе",,FBS,Globen,Канцелярские товары/Бумажная продукция/Карты мира,OasisMarket,0,0,0,0,1650,1650,1362,0,1415,1650,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1544672323/,https://cdn1.ozone.ru/s3/multimedia-6/6705040722.jpg,1,0,45402,337,0,0,0,0,1,2475,0,1,0,0,0,0,0
1446470893,"Карта Мира для детей Животный и растительный мир Земли , 101 х 69 см, ламинированная, тубус",,FBS,ARIA,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Aria,0,0,0,0,976,983,943,0,976,904,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1446470893/,https://cdn1.ozone.ru/s3/multimedia-w/6128033780.jpg,4,0,45371,368,0,0,0,0,1,2375,0,1,0,0,0,0,0
974994613,АСТ Географическая карта,,FBS,АСТ,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",ALVA.store,0,7,0,0,2272,2345,2248,0,"2300,5",2096,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/974994613/,https://cdn1.ozone.ru/s3/multimedia-8/6647945084.jpg,2,0,45058,681,0,0,0,0,1,3974,0,0,0,0,0,0,0
536712223,настенная карта Московской области 129 х 136 см (с подвесом),Канцелярские товары/Бумажная продукция/Карты мира,FBS,,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Настенные карты,0,994,1,5,3207,3252,3155,0,"3205,5",2972,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/536712223/,https://cdn1.ozone.ru/s3/multimedia-1-f/7106128791.jpg,6,0,44648,1091,0,0,0,5,1,4147,1726,1,0,0,0,0,0
349931863,Карта России для детей с наклейками,Канцелярские товары/Бумажная продукция/Карты мира,FBO,АСТ,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Издательство АСТ,0,10,1,19,516,531,422,0,516,477,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/349931863/,https://cdn1.ozone.ru/s3/multimedia-1-9/6950687409.jpg,2,0,44820,919,0,0,0,5,1,900,342,1,0,0,0,0,0
707621683,"Карта Курской области, 101x161 см (с подвесом)",Канцелярские товары/Бумажная продукция/Карты мира,FBS,,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК Настенные карты,0,1000,1,0,3236,3307,3193,0,3236,2999,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/707621683/,https://cdn1.ozone.ru/s3/multimedia-p/6299865517.jpg,6,0,44814,925,0,0,0,0,1,4217,2878,1,0,0,0,0,0
1893042373,"Карта Мира. Природные зоны, животные и растения / 143х102 см / В тубусе",Канцелярские товары/Бумажная продукция/Карты мира,FBS,,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Русский лавочник,0,1,1,1,831,1322,831,0,994,770,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1893042373/,https://cdn1.ozone.ru/s3/multimedia-1-3/7344516999.jpg,1,0,45711,28,0,0,0,5,1,1650,319,1,0,0,0,0,0
1436587123,Современная Административная карта России на стену 100х60,Канцелярские товары/Бумажная продукция/Карты мира,FBS,Arthata - Карта,Канцелярские товары/Бумажная продукция/Карты мира,Артхоумдизайн,0,999,1,139,374,454,373,0,374,363,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1436587123/,https://cdn1.ozone.ru/s3/multimedia-1-2/6933074366.jpg,6,0,45349,390,0,0,0,"4,7",1,1190,1112,1,0,0,0,0,0
802294333,Настенная Физическая карта мира 1:15 / размер 233Х158/ Новые границы,Канцелярские товары/Бумажная продукция/Карты мира,FBO,Атлас Принт,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",атлас-карта,1,20,2,40,4581,4600,3073,0,4573,4224,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/802294333/,https://cdn1.ozone.ru/s3/multimedia-v/6674430847.jpg,5,0,45330,409,30,0,0,"4,8",1,5300,1685,1,0,-1,1,4581,100
679274653,Настенная карта Краснодарского края и Адыгеи 150 х141 см (с подвесом),Канцелярские товары/Бумажная продукция/Карты мира,FBS,,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК Настенные карты,0,1000,1,0,3911,3994,3862,0,3911,3612,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/679274653/,https://cdn1.ozone.ru/s3/multimedia-y/6355229602.jpg,6,0,44794,945,0,0,0,0,1,5120,3203,1,0,0,0,0,0
1449500803,"Настенная административная карта Новосибирска 100х100см, матовая ламинация",Канцелярские товары/Бумажная продукция/Карты мира,FBS,Фабрика настенных карт,Канцелярские товары/Бумажная продукция/Карты мира,Пушкин Медиа,0,97,1,0,834,834,692,0,834,834,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1449500803/,https://cdn1.ozone.ru/s3/multimedia-1-g/6938329192.jpg,6,0,45357,382,0,0,0,0,1,943,2053,1,0,0,0,0,0
1591248643,"Общегеографическая карта Европы, масштаб 1:4 000 000, в тубусе",Канцелярские товары/Бумажная продукция/Карты мира,FBS,Роскадастр,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Московское АГП,0,4,1,20,2883,2890,2860,0,2883,2672,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1591248643/,https://cdn1.ozone.ru/s3/multimedia-1-l/7042783341.jpg,6,0,45445,294,0,0,0,"4,9",1,3500,2401,1,0,0,0,0,0
1018536193,настенная карта Вологодской области 96 х 163 см (с подвесом),Канцелярские товары/Бумажная продукция/Карты мира,FBS,,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК Настенные карты,0,992,1,1,3091,3158,3050,0,3091,2864,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1018536193/,https://cdn1.ozone.ru/s3/multimedia-q/6672610106.jpg,6,0,45085,654,0,0,0,5,1,4027,2343,1,0,0,0,0,0
217792873,Издательство КАРО Географическая карта,Канцелярские товары/Бумажная продукция/Карты мира,FBS,Издательство КАРО,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",StudentsBook,0,2,1,12,718,718,718,0,718,696,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/217792873/,https://cdn1.ozone.ru/s3/multimedia-1-b/6992196635.jpg,1,0,44435,1304,0,0,0,5,1,4612,420,1,0,0,0,0,0
279566053,Правила Успеха Географическая карта,Канцелярские товары/Бумажная продукция/Карты мира,FBO,Правила Успеха,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Правила Успеха Упаковки,0,205,1,13,1458,1890,790,0,1480,1354,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/279566053/,https://cdn1.ozone.ru/s3/multimedia-y/6070477630.jpg,6,0,44776,963,0,0,0,5,1,1890,2952,1,0,0,0,0,0
1711183573,Плакат Политическая карта мира Сити Бланк,Канцелярские товары/Бумажная продукция/Карты мира,FBS,Сити Бланк,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Сити Бланк,0,997,1,0,796,825,607,0,796,738,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1711183573/,https://cdn1.ozone.ru/s3/multimedia-1-g/7146955024.jpg,3,0,45569,170,0,0,0,0,1,1306,3751,1,0,0,0,0,0
1249107583,"NONAME Географическая карта, масштаб: 1:55 000 000",Канцелярские товары/Бумажная продукция/Карты мира,FBS,NONAME,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Уруру,0,50,1,0,474,474,474,0,474,474,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1249107583/,https://cdn1.ozone.ru/s3/multimedia-0/6805364832.jpg,2,0,45267,472,0,0,0,0,1,616,3859,1,0,0,0,0,0
533093323,"Старинный план города Москвы в тубусе, 1825 г., размер 74х75 см, репринт, матовая ламинация, для дома, школы, ""АГТ Геоцентр""",Канцелярские товары/Бумажная продукция/Карты мира,FBS,АГТ Геоцентр,Канцелярские товары/Бумажная продукция/Карты мира,"Издательство ""АГТ Геоцентр""",0,8,1,0,2400,2400,2400,0,2400,2400,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/533093323/,https://cdn1.ozone.ru/s3/multimedia-y/6277567126.jpg,6,0,44644,1095,0,0,0,0,1,3200,3243,1,0,0,0,0,0
224690923,Административная карта Китая с ламинацией 70х50 см,Канцелярские товары/Бумажная продукция/Карты мира,FBS,GLOBUSOFF,Канцелярские товары/Бумажная продукция/Карты мира,Good goods,0,4,1,8,985,1018,977,0,985,912,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/224690923/,https://cdn1.ozone.ru/s3/multimedia-1-a/7150014442.jpg,4,0,44235,1504,0,0,0,"4,5",1,1512,198,1,0,0,0,0,0
